9d81d52a-6f6a-470c-b05c-7b0e137d5d55	3
a88ebf1e-23e7-47f6-b914-cf34fb7677d7	1
10234e63-b306-456c-9058-f43d200dbeab	1
67d5a1d8-f07c-4dca-90b9-d22b3613272b	4
1a57cde1-6fa8-4374-896d-48b4ff937b60	1
6f676860-80f7-4f82-b855-1c42bfc5bce0	2
8de436d7-4fda-4908-8fe4-d611492d9ffe	1
d0a38b9e-fcb2-498c-8e4c-60227586048e	5
4f654cf5-2165-47e2-9b33-77d62f51648c	20
778e49be-d020-423d-8842-6af1c8223779	331
b54d2e2d-5991-464f-922d-611f5e0dc8b4	28
53490cd2-a4e8-4cda-bb3f-51112951d58b	1
8202e27c-a8ad-4327-86fa-7fa0fb0909de	1
124b3f80-40e7-4e1b-96ee-6a4452bd27bb	1
f472a98c-076e-47c3-8317-99247c745900	3
186a3d81-9eb9-4cb4-8819-5f75f3a592c7	15
aa038298-8707-4cc3-bfcb-0b6e9c3aa461	30
27569b6a-190a-49d2-b082-12e630f0d88c	15
b9876a2e-ea6e-40a3-8c79-0dac586bb831	12
9eb376b4-e828-455e-972f-16a80a22fab3	1
d65bc918-ed60-42cb-9d36-97c61d47ba35	2
d128a1e9-1736-4570-8557-994bf769c6d0	90
160af3b2-2401-4ca0-90b3-4a08b661fec6	20
524e4960-dc81-4c88-9a4e-c3f4249b07c3	45
89dbad97-25aa-4481-a32d-e9c1b90b51bb	3
8c486d85-36ca-40d0-99e0-01dbf03573c4	317
204ee0a5-0761-4cf2-b1f1-dd29e056abca	1
513316e7-d2cb-4c2e-84a1-9f01a86a758e	1
1d9f1c85-b77c-47f9-a940-ffc6657cff00	12
3053029c-15e7-4fbc-b5f6-c591d5ee92d9	2
ceaa71bf-4641-4e85-9637-d2232712842d	2
7a03f074-bf79-4575-a711-0914e47bc654	1
b1a9782f-258a-407c-9d56-e28064707d61	1
e605f3cc-8e7d-4cd1-b7fa-a48074350670	1
2ed86feb-205c-4d6b-8622-b2cd2b38c1f4	1
2d6819e3-d6bd-4f25-a437-3414617eb307	13
1238dff5-ceee-45f6-a591-02deaa22f72d	30
01d6ca78-faa1-4c99-a29d-4725e6775205	3
75879c7d-6363-4395-9f21-982cc681191b	10
ab8e155f-9ff6-49b5-b4c1-bea550f79b54	10
1e242c5f-bc5c-488d-95cd-cfafe174b4d4	5
e967b738-3e13-412d-a387-42b05525dfe1	2
fcb32d8f-cc2e-49aa-9c3b-ce07a2f48d6b	1
3196619a-cf5c-4db5-a242-a1bbd9ffeeb5	15
2d72f488-6259-4fa3-84fc-7b8743f46391	2
feafded1-da4d-4be0-842a-c718eb5ee776	15
000861c4-e2bc-4ee4-957a-90a57d825273	1
a5d9fe58-cb98-4a98-82c1-bb854349b5e9	10
0847b117-f191-44db-96eb-cebc35383f38	10
af129110-d382-4230-b146-4c0ca59ff4a7	1
f158d338-c4ee-42b9-98c5-6e35dfdb0307	10
4265a4aa-aaa5-4601-a7a4-901aa5001f12	20
57469cca-59ad-4b5c-bba5-ba0c43e98237	10
feea5eb6-967b-474a-b0d9-7517ad373860	1
801b7d71-7ee0-4daa-b6f0-6043be126727	8
1ffba8e2-0748-4585-8306-426b1432eb0b	10
3c0103e0-15da-41ef-8fc1-20fcddf99691	10
8cb93c95-f821-4ca8-8fdf-2dd152683978	1
12f55d78-4253-4676-8cd8-8ab755ee8eac	10
e2ac4903-de22-44cb-8567-8a98e708dbe7	27
75dde5ba-3cf7-43c6-b799-7817b2e34320	150
b5a32022-1bab-4559-bfbe-35bf089851c6	1
77638a5a-7d23-4760-96ec-9c66e32de6a2	45
3a7680d2-c919-4265-9020-16556fff427c	60
a23cec14-a5ef-4861-8d66-b734a8375b28	50
be6615e3-0683-4483-bd8f-67486d226a9c	1
f0a7a7e2-a16e-473f-bff1-b286e3b2ff48	49
dc67624f-dc75-4d27-8d29-da79dbc14afc	54
